book_id,algorithm,bpb,compression_ratio,compress_ms_per_kb,decompress_ms_per_kb,valid,lossless
1341,huffman,4.48097306689835,0.5601216333622937,0.1449892366973345,0.312909311400508,True,True
1341,lzw,4.265508253692442,0.5331885317115552,0.3231170168915176,0.23454332984757362,True,True
1341,arithmetic,5.3129452649869675,0.6641181581233709,2.03926673014976,5.67620699621614,True,True
1341,bwt_mtf,3.3841876629018244,0.42302345786272805,6.204297764147499,0.5961018050498904,True,True
1341,rle_huffman,4.488618592528236,0.5610773240660295,0.3793631749086852,0.37026692353363766,True,True
13491,huffman,4.798240351929614,0.5997800439912018,0.14580200766890175,0.3418786578972419,True,True
13491,lzw,4.701059788042391,0.5876324735052989,0.3401359023257771,0.2727359808926295,True,True
13491,arithmetic,5.481703659268146,0.6852129574085183,2.208901810039105,6.34145687995905,True,True
13491,bwt_mtf,3.8644271145770848,0.4830533893221356,10.286349923698348,0.6460207863640985,True,True
13491,rle_huffman,4.864227154569086,0.6080283943211358,0.38332014887112664,0.4121824721694946,True,True
14494,huffman,4.650334966503349,0.5812918708129187,0.14555139684841617,0.31848616731183527,True,True
14494,lzw,4.410758924107589,0.5513448655134486,0.32469354671974704,0.2480491278019801,True,True
14494,arithmetic,5.333066693330667,0.6666333366663334,2.1172921684426362,5.537616196822768,True,True
14494,bwt_mtf,3.493250674932507,0.43665633436656337,10.467825460619908,0.6129039320549051,True,True
14494,rle_huffman,4.661533846615338,0.5826917308269173,0.3791715036796434,0.38987205289963567,True,True
15232,huffman,4.8044,0.60055,0.1497641472145915,0.33461770247668027,True,True
15232,lzw,4.6276,0.57845,0.36195604465901854,0.29381934087723494,True,True
15232,arithmetic,5.4752,0.6844,2.219879526458681,5.455734630487859,True,True
15232,bwt_mtf,3.768,0.471,10.106603315100074,0.6320185856893659,True,True
15232,rle_huffman,4.782,0.59775,0.36709401607513426,0.39845724161714313,True,True
15417,huffman,4.744441668748439,0.5930552085935549,0.14470181605412666,0.31947771661018926,True,True
15417,lzw,4.330352235823133,0.5412940294778916,0.3150171386936501,0.2360533599983952,True,True
15417,arithmetic,5.416337746689982,0.6770422183362478,2.1477635390544694,5.580542554654034,True,True
15417,bwt_mtf,3.3610791906070445,0.42013489882588057,9.854053504543545,0.6056479337273196,True,True
15417,rle_huffman,4.768423682238321,0.5960529602797902,0.38510550045234515,0.4069100239933237,True,True
15670,huffman,4.5252,0.56565,0.1375173632055521,0.3110183425247669,True,True
15670,lzw,4.2028,0.52535,0.3186575358733535,0.23173519354313613,True,True
15670,arithmetic,5.2216,0.6527,2.0791580671444536,5.533988710492849,True,True
15670,bwt_mtf,3.3252,0.41565,9.786596607975662,0.5981213696300983,True,True
15670,rle_huffman,4.5392,0.5674,0.37897702399641275,0.388199782371521,True,True
16229,huffman,4.7536,0.5942,0.1430554624646902,0.33093811199069023,True,True
16229,lzw,4.3984,0.5498,0.3282824192196131,0.2422235134989023,True,True
16229,arithmetic,5.4284,0.67855,2.1703714303672315,5.3420033534988765,True,True
16229,bwt_mtf,3.5556,0.44445,9.838160691224038,0.610377830453217,True,True
16229,rle_huffman,4.8556,0.60695,0.3657874945551157,0.40073072630912066,True,True
